"Row ID","Order ID","Ship Mode","Customer ID","Customer Name",Segment,Country,City,State,"Postal Code",Region,"Product ID",Category,Sub-Category,"Product Name",Sales,Quantity,Discount,Profit,"Order Priority","Shipping Cost","Customer Tenure","Marketing Channel","Product Rating","Return Status","Payment Method","Order Date","Ship Date"
3778,CA-2016-161816,"First Class",NB-18655,"Nona Balk",corporate,"United States",Dallas,Texas,75217,Central,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",369.58,3,0.2,41.58,Critical,47.71,Returning,Ads,2,No,"Credit Card",2016-04-28,2016-01-05
3934,CA-2017-111717,"Standard Class",SW-20245,"Scot Wooten",consumer,"United States",Aurora,Illinois,60505,Central,FUR-CH-10001545,Furniture,Chairs,"Hon Comfortask Task/Swivel Chairs",239.36,3,0.3,-47.87,Low,15.32,Returning,Referral,3,No,UPI,2017-10-10,2017-10-16
4047,CA-2015-111395,"Standard Class",VB-21745,"Victoria Brennan",corporate,"United States","San Antonio",Texas,78207,Central,OFF-PA-10000994,"Office Supplies",Paper,"Xerox 1915",335.52,4,0.2,117.43,High,17.41,Returning,Referral,5,No,UPI,2015-11-23,2015-11-27
4091,US-2016-141544,"First Class",PO-18850,"Patrick O'Brill",consumer,"United States",Philadelphia,Pennsylvania,19143,East,FUR-CH-10003312,Furniture,Chairs,"Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs",786.74,4,0.3,-258.5,High,107.35,Returning,Referral,4,No,"Cash on Delivery",2016-08-30,2016-01-09
4138,CA-2015-147830,"First Class",NF-18385,"Natalie Fritzler",consumer,"United States",Newark,Ohio,43055,East,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13" Diameter Goldtone Round Wall Clock"",262.86,7,0.2,69,High,37.51,New,Email,4,No,"Cash on Delivery",2015-12-15,2015-12-18
4146,CA-2017-118003,"Standard Class",DO-13645,"Doug O'Connell",consumer,"United States",Paterson,"New Jersey",7501,East,FUR-CH-10004860,Furniture,Chairs,"Global Low Back Tilter Chair",302.94,3,0,18.18,Low,30.95,Returning,"Social Media",4,Yes,"Credit Card",2017-04-12,2017-10-12
4233,US-2017-124779,"First Class",BF-11020,"Barry FranzÃ¶sisch",corporate,"United States",Arlington,Texas,76017,Central,TEC-CO-10001943,Technology,Copiers,"Canon PC-428 Personal Copier",319.98,2,0.2,107.99,Critical,28.12,New,"Social Media",3,No,"Credit Card",2017-08-09,2017-11-09
4266,CA-2016-125087,"Standard Class",TH-21115,"Thea Hudgings",corporate,"United States",Houston,Texas,77070,Central,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",1554.94,3,0.2,77.75,Low,78.04,Returning,Direct,5,No,UPI,2016-04-18,2016-04-23
4271,CA-2017-122763,"Same Day",HG-14845,"Harry Greene",consumer,"United States",Houston,Texas,77041,Central,OFF-PA-10002377,"Office Supplies",Paper,"Xerox 1916",274.06,7,0.2,102.77,High,23.45,New,Referral,5,No,"Net Banking",2017-03-20,2017-03-20
4272,CA-2015-110548,"Standard Class",AH-10690,"Anna HÃ¤berlin",corporate,"United States",Houston,Texas,77095,Central,TEC-PH-10002922,Technology,Phones,"ShoreTel ShorePhone IP 230 VoIP phone",946.34,7,0.2,118.29,Low,133.84,New,"Social Media",4,No,UPI,2015-04-05,2015-08-05
4358,US-2017-169551,"First Class",RL-19615,"Rob Lucas",consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10001363,Technology,Phones,"Apple iPhone 5S",683.99,2,0.4,-114,Low,68.09,Returning,Direct,5,No,"Net Banking",2017-07-07,2017-09-07
4372,US-2016-100720,"Standard Class",CK-12205,"Chloris Kastensmidt",consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-PH-10003963,Technology,Phones,"GE 2-Jack Phone Line Splitter",494.38,4,0.4,-115.35,Low,37.96,Returning,Direct,3,No,"Credit Card",2016-07-16,2016-07-21
4373,CA-2016-153682,"First Class",BG-11695,"Brooke Gillingham",corporate,"United States",Cincinnati,Ohio,45231,East,TEC-CO-10001046,Technology,Copiers,"Canon Imageclass D680 Copier / Fax",839.99,2,0.4,70,Medium,79.72,New,Email,3,No,"Net Banking",2016-05-30,2016-01-06
4383,CA-2015-124891,"Same Day",RH-19495,"Rick Hansen",consumer,"United States","New York City","New York",10024,East,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29" High Table Top"",1090.78,7,0.4,-290.88,Low,156.77,Returning,Email,3,No,"Net Banking",2015-07-31,2015-07-31
4402,CA-2016-146206,"Second Class",KT-16480,"Kean Thornton",consumer,"United States",Houston,Texas,77095,Central,TEC-PH-10000895,Technology,Phones,"Polycom VVX 310 VoIP phone",719.96,5,0.2,54,Low,52.78,Returning,Email,1,No,UPI,2016-10-09,2016-09-14
4427,CA-2017-127397,"Standard Class",ES-14080,"Erin Smith",corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-AC-10003033,Technology,Accessories,"Plantronics CS510 - Over-the-Head monaural Wireless Headset System",1319.8,5,0.2,214.47,Medium,131.17,Returning,Referral,4,No,UPI,2017-02-24,2017-02-28
4470,US-2017-152380,"Standard Class",JH-15910,"Jonathan Howell",consumer,"United States",Chicago,Illinois,60623,Central,FUR-TA-10002533,Furniture,Tables,"BPI Conference Tables",219.08,3,0.5,-131.45,High,13.68,Returning,Referral,4,Yes,"Cash on Delivery",2017-11-19,2017-11-23
4495,CA-2015-154823,"Standard Class",KN-16390,"Katherine Nockton",corporate,"United States",Springfield,Ohio,45503,East,FUR-CH-10003379,Furniture,Chairs,"Global Commerce Series High-Back Swivel/Tilt Chairs",598.46,3,0.3,-42.75,Low,71.64,Returning,Referral,3,No,"Credit Card",2015-08-21,2015-08-25
4497,CA-2016-125318,"Standard Class",RC-19825,"Roy Collins",consumer,"United States",Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,"Cisco Small Business SPA 502G VoIP phone",328.22,4,0.2,28.72,High,27.31,New,Referral,4,No,"Net Banking",2016-06-06,2016-06-13
4523,CA-2017-141782,"Standard Class",BE-11410,"Bobby Elias",consumer,"United States",Aurora,Illinois,60505,Central,OFF-EN-10002230,"Office Supplies",Envelopes,"Airmail Envelopes",268.58,4,0.2,90.64,High,31.49,New,Direct,1,No,UPI,2017-01-21,2017-01-25
4551,US-2015-165512,"Second Class",VS-21820,"Vivek Sundaresam",consumer,"United States",Naperville,Illinois,60540,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",602.65,7,0.3,-163.58,High,35.18,Returning,Referral,5,No,UPI,2015-05-24,2015-05-26
4603,CA-2015-105690,"Second Class",CA-11965,"Carol Adams",corporate,"United States","Port Arthur",Texas,77642,Central,FUR-BO-10003965,Furniture,Bookcases,"O'Sullivan Manor Hill 2-Door Library in Brianna Oak",246.13,2,0.32,-76.01,Medium,17.57,Returning,Email,4,No,"Net Banking",2015-11-21,2015-11-26
4606,CA-2017-165204,"Second Class",MN-17935,"Michael Nguyen",consumer,"United States",Memphis,Tennessee,38109,South,OFF-ST-10003716,"Office Supplies",Storage,"Tennsco Double-Tier Lockers",720.06,4,0.2,-63.01,Medium,45.32,Returning,Direct,5,No,UPI,2017-11-13,2017-11-16
4615,CA-2016-164924,"Same Day",EA-14035,"Erin Ashbrook",corporate,"United States",Philadelphia,Pennsylvania,19143,East,TEC-MA-10000904,Technology,Machines,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",341.99,3,0.7,-319.19,Low,50.19,Returning,Direct,4,No,UPI,2016-10-07,2016-10-07
4629,CA-2016-127236,"Standard Class",TB-21595,"Troy Blackwell",consumer,"United States",Springfield,Ohio,45503,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",299.98,5,0.5,-167.99,Medium,0.68,New,Direct,2,No,"Net Banking",2016-03-29,2016-02-04
4673,US-2016-114013,"Second Class",SC-20770,"Stewart Carmichael",corporate,"United States",Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,"Okidata MB491 Multifunction Printer",449.1,3,0.7,-643.71,High,24.92,New,"Social Media",2,No,UPI,2016-03-13,2016-03-15
4690,CA-2016-132997,"First Class",LW-17215,"Luke Weiss",consumer,"United States",Rochester,"New York",14609,East,OFF-BI-10004318,"Office Supplies",Binders,"Ibico EB-19 Dual Function Manual Binding System",276.78,2,0.2,89.95,Low,40.06,Returning,Ads,3,No,"Credit Card",2016-07-11,2016-09-11
4695,CA-2016-121223,"Second Class",GD-14590,"Giulietta Dortch",corporate,"United States",Philadelphia,Pennsylvania,19143,East,TEC-PH-10004667,Technology,Phones,"Cisco 8x8 Inc. 6753i IP Business Phone System",728.95,9,0.4,-157.94,Critical,58.31,Returning,Email,4,No,"Net Banking",2016-11-09,2016-09-13
4750,CA-2016-142594,"Second Class",EJ-14155,"Eva Jacobs",consumer,"United States",Franklin,Massachusetts,2038,East,FUR-TA-10001095,Furniture,Tables,"Chromcraft Round Conference Tables",366.01,3,0.3,-47.06,Medium,54.5,Returning,Ads,3,No,"Credit Card",2016-01-12,2016-06-12
4844,CA-2016-134334,"First Class",DK-13090,"Dave Kipp",consumer,"United States",Clinton,Maryland,20735,East,FUR-TA-10002356,Furniture,Tables,"Bevis Boat-Shaped Conference Table",550.43,3,0.3,-47.18,Low,32.98,New,Direct,5,No,"Credit Card",2016-02-14,2016-02-15
4918,CA-2016-143714,"Standard Class",CC-12370,"Christopher Conant",consumer,"United States",Philadelphia,Pennsylvania,19120,East,TEC-CO-10004722,Technology,Copiers,"Canon imageCLASS 2200 Advanced Copier",8399.98,4,0.4,1120,Critical,907.41,New,Referral,3,No,"Cash on Delivery",2016-05-23,2016-05-27
4992,CA-2017-142090,"Standard Class",SC-20380,"Shahid Collister",consumer,"United States",Burlington,"North Carolina",27217,South,FUR-TA-10001889,Furniture,Tables,"Bush Advantage Collection Racetrack Conference Table",1781.68,7,0.4,-653.28,Medium,102.5,Returning,Direct,4,No,"Net Banking",2017-11-30,2017-07-12
5033,CA-2015-130365,"Standard Class",ZC-21910,"Zuschuss Carroll",consumer,"United States",Aurora,Illinois,60505,Central,OFF-ST-10002574,"Office Supplies",Storage,"SAFCO Commercial Wire Shelving, Black",221.02,2,0.2,-55.26,High,13.53,Returning,Direct,4,No,"Credit Card",2015-04-25,2015-04-29
5145,CA-2016-139157,"Standard Class",GM-14680,"Greg Matthias",consumer,"United States","New York City","New York",10024,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48" x 96"" Rectangular Conference Tables"",330.59,1,0.4,-115.71,Low,39.52,Returning,"Social Media",2,No,"Cash on Delivery",2016-01-10,2016-05-10
5161,US-2017-161935,"Standard Class",JL-15835,"John Lee",consumer,"United States",Columbus,Ohio,43229,East,OFF-ST-10001837,"Office Supplies",Storage,"SAFCO Mobile Desk Side File, Wire Frame",239.46,7,0.2,17.96,High,30.77,Returning,Email,4,No,"Net Banking",2017-07-14,2017-07-18
5165,US-2017-162670,"Second Class",MF-18250,"Monica Federle",corporate,"United States","Little Rock",Arkansas,72209,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",494.97,3,0,148.49,Critical,70.91,Returning,"Social Media",5,Yes,"Net Banking",2017-12-23,2017-12-28
5199,CA-2016-121370,"Second Class",EB-14110,"Eugene Barchas",consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,"Sharp AL-1530CS Digital Copier",1199.98,4,0.4,180,Critical,86.2,Returning,Email,4,No,UPI,2016-11-14,2016-11-19
5212,CA-2015-121720,"First Class",JE-15610,"Jim Epp",corporate,"United States",Lakeland,Florida,33801,South,OFF-ST-10001780,"Office Supplies",Storage,"Tennsco 16-Compartment Lockers with Coat Rack",1036.62,2,0.2,51.83,Critical,78.3,Returning,Referral,5,No,"Cash on Delivery",2015-11-06,2015-12-06
5242,CA-2017-144694,"Second Class",BD-11605,"Brian Dahlen",consumer,"United States",Miami,Florida,33180,South,OFF-LA-10003930,"Office Supplies",Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",235.94,3,0.2,85.53,Critical,28.7,Returning,Ads,4,No,"Cash on Delivery",2017-09-24,2017-09-26
5319,CA-2015-111339,"First Class",VP-21760,"Victoria Pisteka",corporate,"United States",Columbus,Ohio,43229,East,FUR-CH-10000863,Furniture,Chairs,"Novimex Swivel Fabric Task Chair",317.06,3,0.3,-86.06,High,22.97,Returning,Referral,5,Yes,UPI,2015-05-29,2015-05-31
5368,CA-2017-102204,"Standard Class",CJ-12010,"Caroline Jumper",consumer,"United States",Jacksonville,Florida,32216,South,FUR-CH-10002024,Furniture,Chairs,"HON 5400 Series Task Chairs for Big and Tall",2803.92,5,0.2,0,High,381.65,New,Direct,4,No,"Net Banking",2017-01-05,2017-06-05
5428,CA-2016-127243,"Standard Class",DS-13180,"David Smith",corporate,"United States",Philadelphia,Pennsylvania,19140,East,TEC-PH-10004539,Technology,Phones,"Wireless Extenders zBoost YX545 SOHO Signal Booster",340.18,3,0.4,-73.71,Medium,24.71,New,"Social Media",4,No,"Cash on Delivery",2016-11-28,2016-04-12
5436,US-2016-144547,"Standard Class",MS-17770,"Maxwell Schwartz",consumer,"United States",Houston,Texas,77036,Central,TEC-AC-10004901,Technology,Accessories,"Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver ",279.94,7,0.2,48.99,Medium,34.44,New,"Social Media",1,No,"Credit Card",2016-10-11,2016-11-14
5438,CA-2015-135020,"Standard Class",MS-17770,"Maxwell Schwartz",consumer,"United States",Rochester,"New York",14609,East,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.62,High,68.79,Returning,Direct,3,Yes,UPI,2015-05-28,2015-02-06
5464,CA-2016-158778,"Standard Class",DB-13210,"Dean Braden",consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10000309,Furniture,Chairs,"Global Comet Stacking Arm Chair",887.27,3,0.3,-63.38,Medium,59.33,Returning,Referral,2,No,"Net Banking",2016-05-09,2016-09-09
5467,CA-2016-154690,"Second Class",CC-12370,"Christopher Conant",consumer,"United States",Fayetteville,"North Carolina",28314,South,FUR-CH-10000988,Furniture,Chairs,"Hon Olson Stacker Stools",225.3,2,0.2,22.53,Critical,22.54,Returning,Direct,4,No,"Net Banking",2016-08-15,2016-08-17
5485,CA-2017-128363,"Standard Class",DC-12850,"Dan Campbell",consumer,"United States",Memphis,Tennessee,38109,South,FUR-CH-10002073,Furniture,Chairs,"Hon Olson Stacker Chairs",423.65,2,0.2,47.66,Critical,28.77,New,Direct,1,No,"Net Banking",2017-08-13,2017-08-18
5503,CA-2017-157903,"Standard Class",AM-10705,"Anne McFarland",consumer,"United States","Des Plaines",Illinois,60016,Central,TEC-PH-10004345,Technology,Phones,"Cisco SPA 502G IP Phone",383.84,4,0.2,47.98,Medium,48.37,Returning,Direct,4,No,UPI,2017-04-04,2017-08-04
5513,CA-2016-103982,"Standard Class",AA-10315,"Alex Avila",consumer,"United States","Round Rock",Texas,78664,Central,OFF-SU-10000151,"Office Supplies",Supplies,"High Speed Automatic Electric Letter Opener",3930.07,3,0.2,-786.01,Medium,458.31,New,Ads,2,Yes,"Credit Card",2016-03-03,2016-08-03
5515,CA-2016-106530,"Same Day",CL-12565,"Clay Ludtke",consumer,"United States",Cleveland,Ohio,44105,East,OFF-ST-10002011,"Office Supplies",Storage,"Smead Adjustable Mobile File Trolley with Lockable Top",1006.06,3,0.2,88.03,Low,53.08,Returning,Referral,2,No,UPI,2016-08-05,2016-08-05
5547,CA-2015-131422,"Standard Class",GB-14530,"George Bell",corporate,"United States",Monroe,"North Carolina",28110,South,FUR-CH-10001270,Furniture,Chairs,"Harbour Creations Steel Folding Chair",207,3,0.2,25.88,Medium,30.61,Returning,"Social Media",4,No,"Cash on Delivery",2015-05-11,2015-09-11
5549,CA-2016-152289,"First Class",LC-16930,"Linda Cazamias",corporate,"United States",Pasadena,Texas,77506,Central,FUR-CH-10002126,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs",1024.72,6,0.3,-29.28,Low,66.79,New,Email,4,No,"Cash on Delivery",2016-08-26,2016-08-28
5575,CA-2017-113908,"Standard Class",KN-16390,"Katherine Nockton",corporate,"United States","New York City","New York",10011,East,FUR-TA-10001932,Furniture,Tables,"Chromcraft 48" x 96"" Racetrack Double Pedestal Table"",384.77,2,0.4,-115.43,High,44.33,New,Ads,3,No,"Net Banking",2017-03-06,2017-09-06
5587,CA-2016-162390,"Standard Class",DP-13105,"Dave Poirier",corporate,"United States",Hempstead,"New York",11550,East,TEC-CO-10004202,Technology,Copiers,"Brother DCP1000 Digital 3 in 1 Multifunction Machine",479.98,2,0.2,90,Medium,60.77,New,Direct,2,No,"Cash on Delivery",2016-06-12,2016-12-12
5601,US-2015-126977,"Standard Class",PF-19120,"Peter Fuller",consumer,"United States","New York City","New York",10035,East,FUR-BO-10002213,Furniture,Bookcases,"DMI Eclipse Executive Suite Bookcases",2003.92,5,0.2,-25.05,Medium,269.64,Returning,"Social Media",4,No,UPI,2015-09-17,2015-09-23
5608,CA-2015-113152,"Standard Class",JK-15625,"Jim Karlsson",consumer,"United States","New York City","New York",10024,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",449.57,2,0.2,56.2,Critical,51.9,New,Referral,3,No,"Cash on Delivery",2015-12-25,2015-12-30
5617,CA-2016-157749,"Second Class",KL-16645,"Ken Lonsdale",consumer,"United States",Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",419.68,5,0.6,-356.73,Medium,27.04,Returning,Email,4,No,"Net Banking",2016-04-06,2016-09-06
5622,CA-2017-126914,"Standard Class",JE-15715,"Joe Elijah",consumer,"United States",Monroe,"North Carolina",28110,South,FUR-CH-10000847,Furniture,Chairs,"Global Executive Mid-Back Manager's Chair",698.35,3,0.2,52.38,High,40.52,Returning,Direct,2,No,"Net Banking",2017-06-15,2017-06-19
5657,US-2015-150630,"Standard Class",TB-21520,"Tracy Blumstein",consumer,"United States",Philadelphia,Pennsylvania,19140,East,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",3083.43,7,0.5,-1665.05,Low,251.91,Returning,Direct,2,No,"Net Banking",2015-09-17,2015-09-21
5658,US-2015-163433,"Second Class",MP-17965,"Michael Paige",corporate,"United States",Mcallen,Texas,78501,Central,TEC-PH-10003357,Technology,Phones,"Grandstream GXP2100 Mainstream Business Phone",244.77,4,0.2,24.48,High,30.64,New,"Social Media",2,No,"Net Banking",2015-04-18,2015-04-22
5679,US-2015-147739,"Standard Class",JD-16150,"Justin Deggeller",corporate,"United States",Philadelphia,Pennsylvania,19140,East,FUR-FU-10001468,Furniture,Furnishings,"Tenex Antistatic Computer Chair Mats",547.14,4,0.2,-68.39,High,44.89,Returning,"Social Media",4,No,"Net Banking",2015-12-25,2015-12-29
5688,CA-2015-166219,"Standard Class",BP-11185,"Ben Peterman",corporate,"United States",Dallas,Texas,75081,Central,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",1099.96,5,0.2,82.5,Medium,117.73,Returning,Ads,3,No,"Net Banking",2015-08-28,2015-01-09
5808,CA-2015-163587,"Standard Class",EP-13915,"Emily Phan",consumer,"United States",Dover,"New Hampshire",3820,East,OFF-BI-10003091,"Office Supplies",Binders,"GBC DocuBind TL200 Manual Binding Machine",671.94,3,0,315.81,Critical,51.2,Returning,"Social Media",3,Yes,"Credit Card",2015-03-14,2015-03-18
5839,CA-2017-163265,"Standard Class",JS-16030,"Joy Smith",consumer,"United States",Decatur,Illinois,62521,Central,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",600.56,3,0.3,-8.58,Low,59.77,New,Ads,2,No,"Credit Card",2017-02-16,2017-02-21
5894,CA-2015-157322,"Standard Class",RH-19600,"Rob Haberlin",consumer,"United States","Carol Stream",Illinois,60188,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382.12,6,0.3,-92.8,Medium,36.19,Returning,Referral,4,No,"Cash on Delivery",2015-02-07,2015-06-07
5907,CA-2017-162565,"Same Day",RR-19315,"Ralph Ritter",consumer,"United States",Aurora,Illinois,60505,Central,FUR-CH-10003973,Furniture,Chairs,"GuestStacker Chair with Chrome Finish Legs",520.46,2,0.3,-14.87,Critical,48.45,New,Ads,1,No,"Cash on Delivery",2017-11-12,2017-11-12
5920,CA-2015-142930,"Standard Class",EB-14170,"Evan Bailliet",consumer,"United States",Austin,Texas,78745,Central,OFF-PA-10003395,"Office Supplies",Paper,"Xerox 1941",335.52,4,0.2,117.43,Low,35.04,Returning,Referral,4,No,"Net Banking",2015-11-28,2015-02-12
5938,CA-2016-168774,"Standard Class",RP-19855,"Roy Phan",corporate,"United States",Woodbury,Minnesota,55125,Central,OFF-ST-10001490,"Office Supplies",Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,0,160.62,Medium,58.97,Returning,Referral,5,Yes,"Cash on Delivery",2016-04-09,2016-09-09
5969,US-2016-126893,"Standard Class",CT-11995,"Carol Triggs",consumer,"United States",Philadelphia,Pennsylvania,19134,East,TEC-PH-10004165,Technology,Phones,"Mitel MiVoice 5330e IP Phone",494.98,3,0.4,-115.5,Medium,58.98,New,"Social Media",5,No,"Cash on Delivery",2016-11-26,2016-01-12
6019,US-2017-152492,"Same Day",AH-10585,"Angele Hood",consumer,"United States",Miami,Florida,33142,South,FUR-CH-10000155,Furniture,Chairs,"Global Comet Stacking Armless Chair",239.24,1,0.2,23.92,High,26.24,Returning,Ads,4,No,UPI,2017-06-07,2017-06-07
6025,CA-2015-141810,"Standard Class",BB-10990,"Barry Blumstein",corporate,"United States","San Antonio",Texas,78207,Central,TEC-PH-10002200,Technology,Phones,"Aastra 6757i CT Wireless VoIP phone",344.7,2,0.2,38.78,Critical,37.48,New,Direct,4,No,"Net Banking",2015-02-11,2015-07-11
6177,CA-2015-126557,"Second Class",RL-19615,"Rob Lucas",consumer,"United States",Chicago,Illinois,60610,Central,TEC-PH-10000526,Technology,Phones,"Vtech CS6719",537.54,7,0.2,53.75,Medium,51.65,Returning,Referral,4,No,UPI,2015-12-07,2015-07-17
6218,CA-2017-104640,"Standard Class",FH-14275,"Frank Hawley",corporate,"United States","New York City","New York",10024,East,OFF-BI-10003925,"Office Supplies",Binders,"Fellowes PB300 Plastic Comb Binding Machine",931.18,3,0.2,314.27,High,76.76,New,Email,5,No,UPI,2017-10-11,2017-11-16
6236,CA-2015-142237,"First Class",CK-12595,"Clytie Kelty",consumer,"United States",Philadelphia,Pennsylvania,19134,East,FUR-CH-10003833,Furniture,Chairs,"Novimex Fabric Task Chair",341.49,8,0.3,-73.18,High,21.15,New,Referral,2,No,UPI,2015-11-07,2015-07-13
6245,CA-2017-122700,"Standard Class",LT-17110,"Liz Thompson",consumer,"United States",Columbus,Ohio,43229,East,TEC-PH-10003092,Technology,Phones,"Motorola L804",220.75,8,0.4,-40.47,High,25.9,Returning,Ads,5,No,"Net Banking",2017-11-26,2017-11-30
6274,CA-2017-112809,"Standard Class",RA-19915,"Russell Applegate",consumer,"United States",Dallas,Texas,75220,Central,OFF-ST-10002276,"Office Supplies",Storage,"Safco Steel Mobile File Cart",200.06,3,0.2,12.5,Critical,20.53,Returning,Referral,2,No,"Credit Card",2017-08-18,2017-08-22
6286,CA-2017-161410,"Standard Class",CC-12220,"Chris Cortes",consumer,"United States",Philadelphia,Pennsylvania,19143,East,TEC-PH-10000673,Technology,Phones,"Plantronics Voyager Pro HD - Bluetooth Headset",545.92,14,0.4,72.79,Critical,69.23,Returning,"Social Media",4,No,"Net Banking",2017-06-26,2017-03-07
6308,CA-2017-143259,"Standard Class",PO-18865,"Patrick O'Donnell",consumer,"United States","New York City","New York",10009,East,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.14,4,0.2,12.12,High,19.43,Returning,"Social Media",3,No,"Cash on Delivery",2017-12-30,2018-03-01
6318,CA-2015-130659,"Second Class",MS-17365,"Maribeth Schnelling",consumer,"United States","New York City","New York",10035,East,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",384.17,7,0.1,29.88,High,57.34,New,"Social Media",2,Yes,"Net Banking",2015-04-12,2015-09-12
6401,CA-2017-111269,"Second Class",CS-12355,"Christine Sundaresam",consumer,"United States",Dublin,Ohio,43017,East,TEC-AC-10001606,Technology,Accessories,"Logitech Wireless Performance Mouse MX for PC and Mac",479.95,6,0.2,107.99,Medium,0.68,Returning,Referral,1,No,"Credit Card",2017-06-16,2017-06-18
6404,CA-2016-162390,"Standard Class",DP-13105,"Dave Poirier",corporate,"United States",Hempstead,"New York",11550,East,OFF-BI-10004318,"Office Supplies",Binders,"Ibico EB-19 Dual Function Manual Binding System",968.74,7,0.2,314.84,Low,97.35,Returning,Direct,5,No,"Credit Card",2016-06-12,2016-12-12
6417,CA-2016-129280,"First Class",SM-20905,"Susan MacKendrick",consumer,"United States",Newark,Ohio,43055,East,TEC-MA-10003589,Technology,Machines,"Cisco 8961 IP Phone Charcoal",224.94,3,0.7,-164.95,Low,15.27,Returning,Referral,4,No,UPI,2016-03-05,2016-05-05
6447,US-2016-162859,"Standard Class",PG-18820,"Patrick Gardner",consumer,"United States","New York City","New York",10009,East,OFF-BI-10004519,"Office Supplies",Binders,"GBC DocuBind P100 Manual Binding Machine",398.35,3,0.2,124.49,High,57.52,Returning,Direct,1,No,"Net Banking",2016-02-15,2016-02-22
6488,CA-2016-153577,"Standard Class",KH-16330,"Katharine Harms",corporate,"United States","Highland Park",Illinois,60035,Central,FUR-CH-10003981,Furniture,Chairs,"Global Commerce Series Low-Back Swivel/Tilt Chairs",539.66,3,0.3,-7.71,High,27.11,Returning,Ads,2,No,"Net Banking",2016-06-27,2016-01-07
6599,CA-2015-141565,"Standard Class",BG-11035,"Barry Gonzalez",consumer,"United States",Nashville,Tennessee,37211,South,OFF-ST-10001522,"Office Supplies",Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.37,4,0.2,-58.87,High,34.23,Returning,Ads,1,No,"Cash on Delivery",2015-09-20,2015-09-24
6696,CA-2015-135251,"Standard Class",RP-19270,"Rachel Payne",corporate,"United States",Houston,Texas,77095,Central,FUR-BO-10003965,Furniture,Bookcases,"O'Sullivan Manor Hill 2-Door Library in Brianna Oak",369.2,3,0.32,-114.02,Medium,29.28,Returning,Ads,4,No,UPI,2015-06-08,2015-10-08
6777,CA-2017-114258,"Second Class",EM-13825,"Elizabeth Moffitt",corporate,"United States",Dallas,Texas,75081,Central,TEC-PH-10003012,Technology,Phones,"Nortel Meridian M3904 Professional Digital phone",492.77,4,0.2,55.44,Low,32.43,Returning,Referral,5,No,UPI,2017-05-11,2017-10-11
6808,CA-2017-132199,"Standard Class",BO-11350,"Bill Overfelt",corporate,"United States",Philadelphia,Pennsylvania,19134,East,FUR-TA-10003748,Furniture,Tables,"Bevis 36 x 72 Conference Tables",373.47,5,0.4,-112.04,Low,27.72,Returning,Ads,3,No,"Credit Card",2017-03-05,2017-08-05
